timestamp,BID_low,BID_open,BID_close,BID_high,BID_volume,CTG_open,CTG_low,CTG_close,CTG_volume,CTG_high,VCB_low,VCB_open,VCB_volume,VCB_high,VCB_close,VPB_low,VPB_open,VPB_volume,VPB_close,VPB_high,EIB_open,EIB_low,EIB_close,EIB_volume,EIB_high,HDB_open,HDB_low,HDB_close,HDB_volume,HDB_high,MBB_low,MBB_open,MBB_volume,MBB_close,MBB_high,STB_low,STB_open,STB_volume,STB_close,STB_high,ACB_high,ACB_low,ACB_close,ACB_open,ACB_volume,TCB_close,TCB_open,TCB_low,TCB_volume,TCB_high
2021-08-11,25015.279296875,25248.521484375,25131.900390625,25715.0078125,4697423.0,31009.0703125,30695.84765625,30695.84765625,19335525.0,31411.78515625,65761.7109375,65894.421875,2579456.0,67487.0390625,66690.734375,,,,,,17622.3671875,17556.365234375,17589.365234375,454232.0,17787.369140625,16510.14453125,16417.390625,16440.580078125,4531789.0,16626.087890625,18588.53125,18714.556640625,30997601.0,18714.556640625,19029.615234375,,,,,,22230.623046875,21776.9375,21776.9375,22079.39453125,27257055.0,26150.0,26150.0,25950.0,43061200.0,26750.0
2021-08-12,24956.96875,25277.677734375,24956.96875,25306.833984375,2931537.0,30874.83203125,30695.84765625,30785.33984375,14657914.0,31098.5625,66027.140625,66690.734375,1580193.0,66889.8125,66292.578125,,,,,,17523.365234375,17490.36328125,17622.3671875,6265474.0,17787.369140625,16371.0146484375,16231.8837890625,16255.072265625,4435189.0,16463.767578125,18588.53125,18777.568359375,15585768.0,18588.53125,18903.591796875,,,,,,21776.9375,21353.498046875,21353.498046875,21655.955078125,20575455.0,26000.0,26200.0,26000.0,23656600.0,26500.0
2021-08-13,24373.861328125,24869.50390625,24811.19140625,25073.58984375,3960507.0,30785.33984375,30158.892578125,30695.84765625,13645089.0,30964.32421875,65230.8359375,66292.578125,2363810.0,66292.578125,66093.5,,,,,,17490.36328125,17226.357421875,17358.361328125,276812.0,17688.3671875,16231.8837890625,15884.0576171875,16115.9423828125,5964402.0,16394.203125,18336.484375,18588.53125,17868826.0,18651.54296875,18714.556640625,,,,,,21444.234375,20748.58203125,21383.7421875,21293.005859375,29055489.0,26100.0,26000.0,25550.0,31938600.0,26100.0
2021-08-16,24490.484375,24694.5703125,25248.521484375,25365.14453125,5635844.0,30695.84765625,30516.86328125,31411.78515625,24200080.0,31725.0078125,65695.3515625,66093.5,3094382.0,66757.09375,66757.09375,,,,,,17556.365234375,17226.357421875,17523.365234375,739226.0,17622.3671875,16115.9423828125,16046.376953125,16579.7109375,7087807.0,16579.7109375,18588.53125,18651.54296875,50744483.0,19533.7109375,19659.734375,,,,,,21776.9375,21051.0390625,21595.462890625,21383.7421875,28214412.0,27000.0,26150.0,26050.0,61192200.0,27200.0
2021-08-17,24956.96875,25423.455078125,25044.435546875,25423.455078125,5959971.0,31680.26171875,30919.578125,30964.32421875,13328749.0,31769.75390625,67022.53125,68017.9140625,2909479.0,68349.703125,67022.53125,,,,,,17358.361328125,17358.361328125,17523.365234375,6416381.0,17721.369140625,16672.462890625,16463.767578125,16579.7109375,4924874.0,16927.537109375,19533.7109375,19817.265625,29452974.0,19659.734375,20037.806640625,,,,,,21897.919921875,21413.98828125,21534.970703125,21776.9375,14990701.0,26650.0,27150.0,26400.0,35381600.0,27350.0
2021-08-18,24782.037109375,25015.279296875,24869.50390625,25073.58984375,2597292.0,31053.81640625,30695.84765625,30874.83203125,12453813.0,31143.30859375,66159.859375,67022.53125,2784854.0,68017.9140625,67022.53125,,,,,,17358.361328125,17325.361328125,17358.361328125,1568149.0,17622.3671875,16579.7109375,16463.767578125,16510.14453125,3569024.0,16672.462890625,19533.7109375,19533.7109375,19773543.0,19596.72265625,19754.25390625,,,,,,21655.955078125,21353.498046875,21504.7265625,21444.234375,15776763.0,26400.0,26500.0,26250.0,41160800.0,26750.0
2021-08-19,24577.94921875,24840.34765625,24782.037109375,24840.34765625,3093599.0,30740.59375,30561.609375,30695.84765625,13031517.0,30874.83203125,66226.21875,66823.453125,3944607.0,68349.703125,68216.9921875,,,,,,17391.361328125,17028.353515625,17094.35546875,2164045.0,17391.361328125,16510.14453125,16301.44921875,16695.65234375,5238392.0,16695.65234375,19092.626953125,19407.6875,33647891.0,19596.72265625,19596.72265625,,,,,,21504.7265625,21141.77734375,21353.498046875,21474.48046875,17156131.0,26500.0,26250.0,26050.0,38230400.0,26650.0
2021-08-20,23324.26953125,24840.34765625,23615.82421875,25015.279296875,7481818.0,30695.84765625,28637.525390625,29263.970703125,26174552.0,31098.5625,65960.78125,67155.2421875,2803691.0,67619.7578125,66425.296875,,,,,,17094.35546875,16302.3388671875,16434.341796875,6463349.0,17160.357421875,16278.2607421875,15768.1162109375,16000.0,6750787.0,16556.521484375,18557.025390625,19533.7109375,53410326.0,18840.580078125,19533.7109375,,,,,,21383.7421875,19992.439453125,20325.142578125,21353.498046875,34630819.0,25250.0,26400.0,24900.0,63877400.0,26500.0
2021-08-23,22916.095703125,23615.82421875,22916.095703125,23790.755859375,4702911.0,29263.970703125,29219.224609375,29263.970703125,22008605.0,29935.162109375,64102.734375,65695.3515625,3218405.0,66358.9375,64567.24609375,,,,,,16170.3359375,15774.328125,15840.3291015625,810892.0,16566.34375,15907.24609375,15489.85546875,15582.6083984375,5758695.0,15907.24609375,17989.91796875,18588.53125,34906858.0,18021.423828125,18746.0625,,,,,,20325.142578125,19357.27734375,19357.27734375,20264.650390625,40659931.0,24375.0,25150.0,24375.0,52951400.0,25400.0
2021-08-24,22682.853515625,22916.095703125,22974.40625,23149.337890625,4798091.0,29442.955078125,29219.224609375,29308.716796875,12491023.0,29711.431640625,64036.375,65828.0703125,1642732.0,65828.0703125,64368.171875,,,,,,15906.3310546875,15840.3291015625,15906.3310546875,426657.0,16170.3359375,15582.6083984375,15420.2900390625,15628.9853515625,5482050.0,15837.681640625,17706.36328125,18021.423828125,22480489.0,17989.91796875,18115.94140625,,,,,,19659.734375,19175.802734375,19538.751953125,19357.27734375,15842061.0,24500.0,24375.0,24200.0,33506800.0,24600.0
2021-08-25,22741.1640625,23032.716796875,23003.560546875,23061.87109375,1892619.0,29263.970703125,28369.048828125,28771.763671875,20344551.0,29353.462890625,64235.453125,64368.171875,1686584.0,65695.3515625,64699.96484375,,,,,,15972.33203125,15906.3310546875,16236.337890625,5635488.0,16236.337890625,15768.1162109375,15605.796875,15675.3623046875,7589352.0,15768.1162109375,17548.833984375,17769.376953125,33625197.0,18021.423828125,18021.423828125,,,,,,19659.734375,19296.787109375,19629.490234375,19478.26171875,8043609.0,24575.0,24450.0,24250.0,19043880.0,24600.0
2021-08-26,22158.056640625,23120.18359375,22507.919921875,23120.18359375,3508104.0,28906.001953125,27832.09375,27921.5859375,23596229.0,29263.970703125,64235.453125,64899.04296875,1746410.0,65695.3515625,64235.453125,,,,,,16434.341796875,16005.3330078125,16005.3330078125,325750.0,16632.345703125,15797.1015625,15565.2177734375,15565.2177734375,4832241.0,16173.9130859375,17643.3515625,18021.423828125,23460271.0,17706.36328125,18052.9296875,,,,,,19720.2265625,19236.294921875,19327.03125,19689.98046875,8306622.0,24150.0,24650.0,24100.0,20413600.0,24675.0
2021-08-27,22041.435546875,22449.609375,22566.23046875,22741.1640625,3269554.0,27474.125,26937.171875,27876.83984375,26445525.0,27921.5859375,63704.58203125,63704.58203125,1667596.0,65363.5546875,64899.04296875,,,,,,15939.3310546875,15939.3310546875,16236.337890625,386203.0,16368.3408203125,15478.2607421875,14898.55078125,15362.318359375,4435664.0,15536.2314453125,17170.76171875,17485.822265625,34703801.0,17643.3515625,17674.857421875,,,,,,19266.541015625,18631.380859375,19206.048828125,19175.802734375,13339065.0,24025.0,23900.0,23500.0,39379000.0,24075.0
2021-08-30,22624.541015625,22741.1640625,23003.560546875,23032.716796875,3017263.0,28100.572265625,28011.080078125,28906.001953125,16229871.0,28906.001953125,64899.04296875,65297.1953125,2324321.0,65960.78125,65894.421875,,,,,,16269.3388671875,16137.3359375,16830.349609375,7111233.0,17160.357421875,15420.2900390625,15333.3330078125,15478.2607421875,3973401.0,15507.24609375,17643.3515625,17706.36328125,25774005.0,17895.400390625,18210.4609375,,,,,,19599.244140625,19115.3125,19448.015625,19236.294921875,13273766.0,24600.0,24300.0,24050.0,28953800.0,24700.0
2021-08-31,22712.0078125,23091.02734375,22712.0078125,23091.02734375,3263037.0,29084.986328125,28458.541015625,28458.541015625,13678053.0,29129.732421875,65230.8359375,66027.140625,1527902.0,66292.578125,65960.78125,,,,,,17094.35546875,16731.34765625,16731.34765625,1857082.0,17094.35546875,15478.2607421875,15043.478515625,15043.478515625,3362197.0,15507.24609375,17580.33984375,18021.423828125,16557805.0,17580.33984375,18084.435546875,,,,,,19720.2265625,19357.27734375,19357.27734375,19659.734375,9139466.0,24250.0,24750.0,23500.0,15627800.0,24750.0
2021-09-01,22537.076171875,22624.541015625,22741.1640625,22799.474609375,2328732.0,28458.541015625,28279.556640625,28682.271484375,17088851.0,28906.001953125,63704.58203125,65960.78125,1367562.0,66292.578125,65960.78125,,,,,,16731.34765625,16500.34375,16533.34375,314841.0,16764.349609375,15014.4931640625,14840.580078125,14869.5654296875,5380274.0,15246.376953125,17454.31640625,17580.33984375,20231076.0,17580.33984375,17769.376953125,,,,,,19810.96484375,19327.03125,19357.27734375,19357.27734375,14522702.0,24150.0,24100.0,24100.0,17059800.0,24475.0
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,22712.0078125,22770.318359375,22799.474609375,23032.716796875,2340222.0,28682.271484375,28458.541015625,28682.271484375,13007492.0,28906.001953125,65960.78125,65960.78125,1474857.0,66425.296875,66358.9375,,,,,,16665.345703125,16302.3388671875,16467.341796875,5707002.0,16665.345703125,14898.55078125,14869.5654296875,15275.3623046875,7030754.0,15420.2900390625,17454.31640625,17611.845703125,28429359.0,17832.388671875,17863.89453125,,,,,,19538.751953125,19327.03125,19387.5234375,19478.26171875,12204525.0,24475.0,24325.0,23950.0,26946400.0,24475.0
2021-09-07,22828.62890625,22916.095703125,23149.337890625,23440.890625,2932223.0,28771.763671875,28771.763671875,29219.224609375,12087748.0,29487.701171875,66226.21875,66292.578125,1693516.0,66889.8125,66358.9375,,,,,,16434.341796875,16236.337890625,17160.357421875,1999503.0,17391.361328125,15420.2900390625,15275.3623046875,15478.2607421875,3367717.0,15478.2607421875,17863.89453125,17958.412109375,32468433.0,18021.423828125,18178.953125,,,,,,19810.96484375,19478.26171875,19659.734375,19599.244140625,13164990.0,24825.0,24525.0,24525.0,24460000.0,25200.0
2021-09-08,23032.716796875,23440.890625,23091.02734375,23557.513671875,2779764.0,29353.462890625,28637.525390625,28771.763671875,9337119.0,29577.193359375,64235.453125,66358.9375,1398455.0,66425.296875,66159.859375,,,,,,17028.353515625,16665.345703125,16830.349609375,246660.0,17028.353515625,15652.173828125,15420.2900390625,15507.24609375,4001310.0,15652.173828125,17769.376953125,18147.447265625,14845432.0,17832.388671875,18147.447265625,,,,,,19810.96484375,19417.76953125,19448.015625,19659.734375,8468793.0,24400.0,24800.0,24300.0,14467128.0,24825.0
2021-09-09,23061.87109375,23091.02734375,23207.6484375,23207.6484375,1440215.0,28771.763671875,28727.017578125,28995.494140625,8645328.0,28995.494140625,65429.9140625,66159.859375,1263130.0,66425.296875,65894.421875,,,,,,16896.3515625,16500.34375,16797.349609375,5851241.0,16896.3515625,15420.2900390625,15130.4345703125,15304.34765625,3391177.0,15507.24609375,17643.3515625,17769.376953125,16656993.0,17895.400390625,17958.412109375,,,,,,19629.490234375,19327.03125,19629.490234375,19357.27734375,6169296.0,24650.0,24250.0,24250.0,16107800.0,24750.0
2021-09-10,23091.02734375,23324.26953125,23120.18359375,23324.26953125,1361327.0,29084.986328125,28906.001953125,28906.001953125,7434385.0,29263.970703125,65429.9140625,66226.21875,1416236.0,66226.21875,65828.0703125,,,,,,16797.349609375,16632.345703125,17028.353515625,812709.0,17292.359375,15246.376953125,15014.4931640625,15014.4931640625,4493624.0,15304.34765625,17769.376953125,17895.400390625,13451253.0,17769.376953125,17895.400390625,,,,,,19689.98046875,19508.505859375,19538.751953125,19659.734375,6779630.0,24650.0,24900.0,24500.0,19696000.0,24900.0
2021-09-13,22741.1640625,23120.18359375,22828.62890625,23120.18359375,2974925.0,28861.255859375,28458.541015625,28503.287109375,9490652.0,28950.748046875,65098.1171875,65562.6328125,1571905.0,65695.3515625,65098.1171875,,,,,,17028.353515625,16731.34765625,16830.349609375,187874.0,17127.35546875,15043.478515625,14608.6953125,14608.6953125,5314380.0,15043.478515625,17485.822265625,17611.845703125,22008198.0,17580.33984375,17832.388671875,,,,,,19538.751953125,19296.787109375,19296.787109375,19538.751953125,8595918.0,24475.0,24575.0,24450.0,15076400.0,24725.0
2021-09-14,22507.919921875,22799.474609375,22566.23046875,22828.62890625,2426997.0,28548.033203125,27921.5859375,27921.5859375,10153614.0,28682.271484375,64368.171875,65098.1171875,4146389.0,65363.5546875,65230.8359375,,,,,,16797.349609375,16665.345703125,16896.3515625,5923664.0,16896.3515625,14550.724609375,14376.8115234375,14376.8115234375,3650444.0,14753.623046875,17391.3046875,17454.31640625,17567296.0,17391.3046875,17643.3515625,,,,,,19357.27734375,19054.8203125,19054.8203125,19266.541015625,10526438.0,24250.0,24475.0,24250.0,12285000.0,24550.0
2021-09-15,22507.919921875,22507.919921875,22624.541015625,22741.1640625,1809443.0,27742.6015625,27742.6015625,27876.83984375,7965381.0,28190.064453125,64434.52734375,65230.8359375,1326874.0,65230.8359375,64434.52734375,,,,,,16896.3515625,16566.34375,16830.349609375,306507.0,16896.3515625,14376.8115234375,14318.8408203125,14347.826171875,3341151.0,14492.75390625,17139.255859375,17328.29296875,19010355.0,17296.787109375,17391.3046875,,,,,,19054.8203125,18843.099609375,18873.345703125,19054.8203125,8346958.0,24200.0,24100.0,24050.0,10435200.0,24400.0
2021-09-16,22770.318359375,22799.474609375,22974.40625,23032.716796875,2513432.0,28190.064453125,28100.572265625,28324.302734375,8238142.0,28682.271484375,64699.96484375,65628.9921875,859567.0,65628.9921875,65098.1171875,,,,,,16698.34765625,16632.345703125,16632.345703125,907859.0,16929.3515625,14492.75390625,14376.8115234375,14550.724609375,2930430.0,14608.6953125,17328.29296875,17328.29296875,15506894.0,17517.328125,17517.328125,,,,,,19085.06640625,18873.345703125,18933.837890625,18903.591796875,5712373.0,24550.0,24450.0,24300.0,11125000.0,24575.0
2021-09-17,23091.02734375,23091.02734375,23324.26953125,23586.66796875,3114831.0,28413.794921875,28369.048828125,28458.541015625,7788728.0,28771.763671875,64500.88671875,64699.96484375,1541917.0,65297.1953125,64500.88671875,,,,,,16566.34375,16566.34375,17160.357421875,6613801.0,17160.357421875,14608.6953125,14608.6953125,14753.623046875,5367337.0,14753.623046875,17422.810546875,17643.3515625,15420402.0,17548.833984375,17643.3515625,,,,,,19236.294921875,18964.083984375,19115.3125,19115.3125,7558417.0,24875.0,24600.0,24600.0,16545600.0,24950.0
2021-09-20,23265.958984375,23353.42578125,23265.958984375,23499.201171875,3356160.0,28906.001953125,28503.287109375,28503.287109375,10548509.0,28906.001953125,64567.24609375,64567.24609375,3556264.0,67022.53125,66093.5,,,,,,17094.35546875,16632.345703125,16698.34765625,953918.0,17160.357421875,14956.521484375,14898.55078125,14898.55078125,3212811.0,15072.4638671875,17706.36328125,17737.87109375,28937675.0,17800.8828125,17958.412109375,,,,,,19538.751953125,19266.541015625,19417.76953125,19357.27734375,10840862.0,25350.0,25250.0,25050.0,37466200.0,25800.0
2021-09-21,22857.78515625,23032.716796875,23120.18359375,23207.6484375,2613756.0,28190.064453125,28011.080078125,28190.064453125,9750451.0,28369.048828125,65031.7578125,66027.140625,1298996.0,66226.21875,65031.7578125,,,,,,16500.34375,16302.3388671875,16335.33984375,1017403.0,16632.345703125,14869.5654296875,14666.6669921875,14811.59375,3225750.0,14869.5654296875,17422.810546875,17580.33984375,18172578.0,17643.3515625,17706.36328125,,,,,,19357.27734375,19024.57421875,19236.294921875,19236.294921875,6417595.0,25200.0,25050.0,24875.0,20778000.0,25450.0
2021-09-22,22799.474609375,23091.02734375,23091.02734375,23265.958984375,2174215.0,28100.572265625,27876.83984375,28055.826171875,8745001.0,28234.810546875,65031.7578125,65297.1953125,1380672.0,66027.140625,66027.140625,,,,,,16269.3388671875,16170.3359375,16368.3408203125,7795443.0,16500.34375,14811.59375,14550.724609375,14753.623046875,2603370.0,14811.59375,17454.31640625,17643.3515625,14763543.0,17643.3515625,17737.87109375,,,,,,19357.27734375,19115.3125,19115.3125,19236.294921875,4433184.0,25250.0,25450.0,24950.0,10400200.0,25450.0
2021-09-23,23003.560546875,23207.6484375,23003.560546875,23265.958984375,1860036.0,28190.064453125,28100.572265625,28279.556640625,9134197.0,28548.033203125,65363.5546875,66093.5,1142272.0,66624.375,66027.140625,,,,,,16236.337890625,16038.333984375,16038.333984375,1166945.0,16731.34765625,14782.6083984375,14608.6953125,14724.6376953125,2927324.0,14869.5654296875,17517.328125,17643.3515625,18708984.0,17580.33984375,17769.376953125,,,,,,19236.294921875,19054.8203125,19115.3125,19175.802734375,7291603.0,25100.0,25300.0,25000.0,17339800.0,25650.0
2021-09-24,23003.560546875,23032.716796875,23149.337890625,23207.6484375,1709942.0,28369.048828125,28279.556640625,28369.048828125,7120179.0,28548.033203125,65894.421875,66027.140625,685212.0,66226.21875,66027.140625,,,,,,16335.33984375,15840.3291015625,15873.330078125,1220580.0,16368.3408203125,14753.623046875,14666.6669921875,14782.6083984375,2775180.0,14869.5654296875,17580.33984375,17643.3515625,49399025.0,18084.435546875,18178.953125,,,,,,19448.015625,19115.3125,19357.27734375,19236.294921875,11048990.0,25300.0,25350.0,25150.0,14967400.0,25750.0
2021-09-27,22857.78515625,23149.337890625,22974.40625,23382.580078125,2076462.0,28458.541015625,27742.6015625,27742.6015625,11018047.0,28548.033203125,65031.7578125,66027.140625,781958.0,66159.859375,65031.7578125,,,,,,16104.3349609375,15642.3251953125,15708.3271484375,7568024.0,16104.3349609375,14840.580078125,14782.6083984375,14782.6083984375,3733761.0,15043.478515625,17643.3515625,18210.4609375,15185050.0,17643.3515625,18273.47265625,,,,,,19599.244140625,19054.8203125,19054.8203125,19478.26171875,8051214.0,24750.0,25350.0,24750.0,24652200.0,25550.0
2021-09-28,22857.78515625,22974.40625,23382.580078125,23528.357421875,3751626.0,27563.6171875,27474.125,27697.85546875,7515621.0,27787.34765625,64699.96484375,64899.04296875,853690.0,65894.421875,65828.0703125,,,,,,15708.3271484375,14619.3037109375,15741.3271484375,426202.0,15741.3271484375,14782.6083984375,14637.681640625,14753.623046875,5231580.0,14840.580078125,17517.328125,17643.3515625,12045964.0,17643.3515625,17706.36328125,,,,,,19206.048828125,18994.328125,19115.3125,19054.8203125,4326888.0,24900.0,24650.0,24400.0,12671400.0,24925.0
2021-09-29,22916.095703125,23353.42578125,23265.958984375,23353.42578125,2028787.0,27697.85546875,27160.90234375,27205.6484375,11754200.0,27742.6015625,64699.96484375,66027.140625,851430.0,66027.140625,65363.5546875,,,,,,15444.3212890625,15444.3212890625,15510.322265625,233024.0,15675.326171875,14782.6083984375,14608.6953125,14724.6376953125,3545737.0,14869.5654296875,17485.822265625,17643.3515625,18530446.0,17517.328125,17769.376953125,,,,,,19175.802734375,18843.099609375,18964.083984375,19115.3125,5976046.0,24700.0,24600.0,24450.0,12441400.0,24875.0
2021-09-30,22945.25,23236.8046875,23003.560546875,23324.26953125,1881816.0,27205.6484375,27205.6484375,27205.6484375,8748018.0,27608.36328125,64434.52734375,65363.5546875,1940808.0,65429.9140625,64500.88671875,,,,,,15840.3291015625,15312.318359375,15576.32421875,6922734.0,15840.3291015625,14637.681640625,14608.6953125,14724.6376953125,4229871.0,14782.6083984375,17485.822265625,17517.328125,11715710.0,17548.833984375,17737.87109375,,,,,,19115.3125,18933.837890625,19085.06640625,18964.083984375,7380872.0,24800.0,24850.0,24800.0,11912200.0,25200.0
2021-10-01,22624.541015625,22916.095703125,22624.541015625,23003.560546875,3170275.0,27205.6484375,26579.203125,26623.94921875,14943738.0,27339.88671875,63571.86328125,64567.24609375,4613918.0,65164.4765625,63638.22265625,,,,,,15576.32421875,14850.30859375,15081.3134765625,732653.0,15609.32421875,14695.65234375,14376.8115234375,14405.796875,5046055.0,14753.623046875,17170.76171875,17580.33984375,28720747.0,17296.787109375,17611.845703125,,,,,,19085.06640625,18812.853515625,19054.8203125,19054.8203125,10697871.0,24500.0,24800.0,24450.0,14335600.0,24900.0
2021-10-04,22449.609375,22653.697265625,22682.853515625,23091.02734375,1809443.0,26489.7109375,25684.279296875,25684.279296875,22550775.0,26579.203125,62642.8359375,63704.58203125,1445621.0,64036.375,62775.5546875,,,,,,14883.3095703125,14454.30078125,14586.3037109375,620592.0,14949.310546875,14318.8408203125,13942.029296875,13971.0146484375,4068757.0,14434.7822265625,16950.220703125,17296.787109375,19413771.0,17076.244140625,17328.29296875,,,,,,18994.328125,18510.396484375,18752.36328125,18933.837890625,9355033.0,24175.0,24400.0,24150.0,19016200.0,24475.0
2021-10-05,22741.1640625,22741.1640625,22916.095703125,23061.87109375,1252085.0,25952.7578125,25952.7578125,26400.21875,9858170.0,26444.96484375,63107.3515625,63107.3515625,1599934.0,63770.94140625,63439.14453125,,,,,,14520.3017578125,14520.3017578125,14784.3076171875,6474561.0,15015.3125,14000.0,13913.0439453125,14202.8984375,1983231.0,14260.869140625,17044.73828125,17044.73828125,15017939.0,17265.28125,17265.28125,,,,,,19054.8203125,18752.36328125,19054.8203125,18752.36328125,6665895.0,24550.0,24300.0,24300.0,12405800.0,24600.0
2021-10-06,22916.095703125,23032.716796875,22974.40625,23324.26953125,1394769.0,26623.94921875,25997.50390625,26221.234375,7692843.0,26668.6953125,62908.2734375,63439.14453125,1165178.0,63439.14453125,63439.14453125,,,,,,14784.3076171875,14652.3046875,14718.3056640625,405445.0,14982.3115234375,14318.8408203125,14028.9853515625,14057.970703125,2106741.0,14347.826171875,17107.75,17328.29296875,15959982.0,17328.29296875,17359.798828125,,,,,,19145.55859375,18812.853515625,18964.083984375,19085.06640625,6770868.0,25150.0,24725.0,24600.0,29175420.0,25250.0
2021-10-07,22828.62890625,22974.40625,22828.62890625,23032.716796875,1750793.0,26310.7265625,26176.48828125,26265.98046875,8848138.0,26534.45703125,63040.9921875,63439.14453125,1276541.0,64235.453125,64235.453125,,,,,,14784.3076171875,14520.3017578125,14553.302734375,2051623.0,14784.3076171875,14144.927734375,13942.029296875,13971.0146484375,2516257.0,14144.927734375,17359.798828125,17580.33984375,10328037.0,17422.810546875,17580.33984375,,,,,,19054.8203125,18873.345703125,18873.345703125,19054.8203125,6334278.0,25000.0,25300.0,25000.0,11565400.0,25400.0
2021-10-08,22828.62890625,22828.62890625,22857.78515625,22974.40625,1677393.0,26400.21875,26265.98046875,26355.47265625,7503665.0,26534.45703125,63439.14453125,64102.734375,1183713.0,64368.171875,64368.171875,,,,,,14553.302734375,14553.302734375,14784.3076171875,6011692.0,14916.310546875,14028.9853515625,13942.029296875,14115.9423828125,2403270.0,14115.9423828125,17359.798828125,17422.810546875,12903897.0,17454.31640625,17517.328125,,,,,,19085.06640625,18903.591796875,19024.57421875,18994.328125,5961003.0,25350.0,25050.0,25000.0,16343800.0,25450.0
2021-10-11,22974.40625,23091.02734375,23324.26953125,23324.26953125,3017971.0,26489.7109375,26489.7109375,27742.6015625,19622701.0,27742.6015625,64235.453125,64368.171875,1775194.0,65297.1953125,64699.96484375,,,,,,14817.30859375,14817.30859375,15378.3203125,368779.0,15378.3203125,14202.8984375,14202.8984375,14869.5654296875,6391124.0,14898.55078125,17485.822265625,17517.328125,40005572.0,18147.447265625,18147.447265625,,,,,,19720.2265625,19115.3125,19720.2265625,19115.3125,11048495.0,26500.0,25500.0,25500.0,50738600.0,26500.0
2021-10-12,23353.42578125,23440.890625,23470.046875,23761.599609375,3405721.0,27876.83984375,27518.87109375,27563.6171875,12721903.0,28190.064453125,64368.171875,65230.8359375,1376604.0,65230.8359375,64368.171875,,,,,,15642.3251953125,15213.31640625,15312.318359375,1652995.0,15642.3251953125,14869.5654296875,14695.65234375,14811.59375,4323540.0,14927.5361328125,17989.91796875,18367.990234375,26025054.0,18115.94140625,18367.990234375,,,,,,19901.701171875,19599.244140625,19720.2265625,19901.701171875,5596323.0,26500.0,26700.0,26300.0,28553000.0,26700.0
2021-10-13,23091.02734375,23499.201171875,23265.958984375,23586.66796875,2441403.0,27563.6171875,27474.125,27474.125,7961805.0,28011.080078125,64368.171875,64965.40234375,2344521.0,65031.7578125,64368.171875,,,,,,15444.3212890625,15213.31640625,15246.3173828125,6056085.0,15444.3212890625,14898.55078125,14811.59375,14898.55078125,4927980.0,15130.4345703125,18021.423828125,18336.484375,17102622.0,18021.423828125,18336.484375,,,,,,19901.701171875,19659.734375,19720.2265625,19720.2265625,6131935.0,26200.0,26500.0,26150.0,30209200.0,26600.0
2021-10-14,23061.87109375,23265.958984375,23061.87109375,23295.115234375,1819048.0,27474.125,27295.140625,27384.6328125,12476497.0,27653.109375,63638.22265625,64368.171875,2813034.0,64500.88671875,64169.09375,,,,,,15180.3154296875,15180.3154296875,15576.32421875,605896.0,15675.326171875,14840.580078125,14724.6376953125,15043.478515625,4466024.0,15130.4345703125,17958.412109375,18115.94140625,21121383.0,17958.412109375,18147.447265625,,,,,,19780.71875,19478.26171875,19538.751953125,19720.2265625,7590488.0,26250.0,26250.0,26100.0,40677400.0,26500.0
2021-10-15,23032.716796875,23061.87109375,23032.716796875,23236.8046875,1887474.0,27474.125,27295.140625,27429.37890625,9291445.0,27697.85546875,64036.375,64235.453125,1102338.0,64567.24609375,64036.375,,,,,,15576.32421875,15378.3203125,15378.3203125,1637540.0,15708.3271484375,15043.478515625,14840.580078125,14869.5654296875,4816371.0,15072.4638671875,17863.89453125,18115.94140625,12995625.0,17895.400390625,18115.94140625,,,,,,19689.98046875,19417.76953125,19478.26171875,19659.734375,8158666.0,26300.0,26450.0,26150.0,24273000.0,26450.0
2021-10-18,22741.1640625,23032.716796875,22916.095703125,23353.42578125,3079194.0,27518.87109375,26981.91796875,27026.6640625,11296730.0,27608.36328125,63040.9921875,63903.65625,2035746.0,64368.171875,63704.58203125,,,,,,15510.322265625,15312.318359375,15312.318359375,5949269.0,15510.322265625,14898.55078125,14811.59375,14898.55078125,6591051.0,14985.5068359375,17863.89453125,18115.94140625,13380790.0,17895.400390625,18115.94140625,,,,,,19720.2265625,19357.27734375,19357.27734375,19568.998046875,7510807.0,26450.0,26600.0,26350.0,34614000.0,26800.0
2021-10-19,22741.1640625,22916.095703125,23353.42578125,23644.978515625,3793987.0,27205.6484375,27026.6640625,27116.15625,7754524.0,27339.88671875,63173.7109375,63770.94140625,1383836.0,64036.375,63970.015625,,,,,,15312.318359375,15246.3173828125,15642.3251953125,425142.0,15642.3251953125,14956.521484375,14666.6669921875,14753.623046875,4709077.0,14985.5068359375,17706.36328125,17958.412109375,16058535.0,17769.376953125,17958.412109375,,,,,,19599.244140625,19296.787109375,19538.751953125,19599.244140625,6114247.0,26350.0,26450.0,26000.0,31253800.0,26500.0
