timestamp,BID_high,BID_open,BID_low,BID_close,BID_volume,CTG_volume,CTG_open,CTG_close,CTG_low,CTG_high,VCB_volume,VCB_high,VCB_low,VCB_close,VCB_open,EIB_high,EIB_close,EIB_low,EIB_open,EIB_volume,HDB_volume,HDB_open,HDB_close,HDB_low,HDB_high,MBB_high,MBB_low,MBB_open,MBB_close,MBB_volume,ACB_low,ACB_volume,ACB_open,ACB_high,ACB_close,TCB_close,TCB_low,TCB_volume,TCB_open,TCB_high
2020-08-20,22653.697265625,22507.919921875,22303.833984375,22303.833984375,1473673.0,6105269.0,16224.7392578125,16155.4033203125,16120.734375,16328.744140625,2190329.0,56073.3046875,55077.91796875,55077.91796875,55077.91796875,11187.232421875,11187.232421875,10890.2265625,11022.2294921875,672440.0,4696275.0,7631.08984375,7546.7685546875,7546.7685546875,7659.19677734375,6960.74267578125,6879.56787109375,6920.1552734375,6920.1552734375,10338983.0,9678.638671875,40698138.0,9968.998046875,10259.357421875,10065.7841796875,10000.0,9925.0,7319980.0,10100.0,10125.0
2020-08-21,22886.939453125,22391.298828125,22391.298828125,22712.0078125,1883719.0,13900068.0,16294.076171875,16848.767578125,16294.076171875,16918.103515625,2082221.0,55210.63671875,54812.484375,55011.55859375,55077.91796875,11187.232421875,11187.232421875,11022.2294921875,11055.2294921875,736317.0,1725571.0,7560.82177734375,7645.1435546875,7560.82177734375,7673.25048828125,7021.6240234375,6899.86181640625,6920.1552734375,7021.6240234375,20044432.0,9968.998046875,15400491.0,10065.7841796875,10259.357421875,10259.357421875,10175.0,10050.0,5635100.0,10050.0,10200.0
2020-08-24,23265.958984375,23032.716796875,22857.78515625,23120.18359375,1613391.0,9962776.0,17126.11328125,16918.103515625,16918.103515625,17195.451171875,2730618.0,56139.66015625,55077.91796875,55675.1484375,55077.91796875,11220.2333984375,11187.232421875,11055.2294921875,11121.2314453125,631592.0,5366638.0,7645.1435546875,7926.21484375,7645.1435546875,7926.21484375,7244.85498046875,7062.21142578125,7062.21142578125,7224.56103515625,20558753.0,10162.5712890625,14329529.0,10259.357421875,10404.537109375,10162.5712890625,10475.0,10250.0,5499480.0,10375.0,10500.0
2020-08-25,23324.26953125,23265.958984375,22974.40625,23032.716796875,1520423.0,7537660.0,17022.109375,17126.11328125,16918.103515625,17230.119140625,2856283.0,56338.73828125,55675.1484375,55675.1484375,55675.1484375,11220.2333984375,11187.232421875,11055.2294921875,11088.23046875,2949181.0,3775476.0,7926.21484375,7926.21484375,7926.21484375,8038.6435546875,7427.498046875,7244.85498046875,7265.1484375,7326.02978515625,30432475.0,10065.7841796875,16120196.0,10162.5712890625,10259.357421875,10210.9638671875,10650.0,10500.0,7551280.0,10500.0,10700.0
2020-08-26,23032.716796875,23032.716796875,22916.095703125,22945.25,1426325.0,10955499.0,16987.44140625,17126.11328125,16952.7734375,17403.458984375,2471316.0,55675.1484375,55343.35546875,55409.71484375,55675.1484375,11220.2333984375,11187.232421875,11088.23046875,11088.23046875,182889.0,2354452.0,7870.00048828125,7940.2685546875,7841.8935546875,7996.48291015625,7366.6171875,7265.1484375,7305.73583984375,7265.1484375,14368954.0,10114.177734375,15242840.0,10210.9638671875,10307.75,10259.357421875,10550.0,10500.0,4233660.0,10600.0,10650.0
2020-08-27,22974.40625,22916.095703125,22741.1640625,22799.474609375,1878316.0,4449719.0,17056.77734375,17160.78125,17056.77734375,17368.791015625,3579366.0,55675.1484375,55210.63671875,55409.71484375,55409.71484375,11253.234375,11187.232421875,11088.23046875,11154.232421875,1179656.0,1975258.0,7926.21484375,7912.1611328125,7898.10791015625,7982.42919921875,7305.73583984375,7204.267578125,7265.1484375,7265.1484375,8863849.0,10210.9638671875,10091554.0,10259.357421875,10404.537109375,10404.537109375,10575.0,10500.0,4656980.0,10550.0,10600.0
2020-08-28,23907.376953125,23032.716796875,22916.095703125,23644.978515625,5200710.0,51314954.0,17264.787109375,17403.458984375,17195.451171875,17611.46875,3959150.0,55675.1484375,55276.99609375,55343.35546875,55476.07421875,11682.2431640625,11517.2392578125,11121.2314453125,11187.232421875,811452.0,2632176.0,7912.1611328125,7926.21484375,7912.1611328125,8010.5361328125,7366.6171875,7265.1484375,7305.73583984375,7265.1484375,14882904.0,10307.75,14493138.0,10452.9296875,10549.716796875,10356.1435546875,10800.0,10625.0,10308460.0,10650.0,10925.0
2020-08-31,24082.30859375,23674.134765625,23644.978515625,23878.220703125,3440964.0,11359846.0,17819.478515625,17819.478515625,17472.796875,18166.162109375,1463720.0,56073.3046875,54945.19921875,55077.91796875,55741.5078125,11550.240234375,11385.236328125,11352.236328125,11550.240234375,148223.0,2598590.0,7926.21484375,7968.37548828125,7912.1611328125,7996.48291015625,7386.91064453125,7265.1484375,7305.73583984375,7285.4423828125,9648647.0,10210.9638671875,14481863.0,10356.1435546875,10404.537109375,10259.357421875,10650.0,10625.0,3587580.0,10800.0,10900.0
2020-09-01,24140.619140625,23615.82421875,23557.513671875,24140.619140625,3642933.0,7029255.0,17819.478515625,18131.4921875,17750.142578125,18131.4921875,2645611.0,55276.99609375,55011.55859375,55077.91796875,55077.91796875,11352.236328125,11352.236328125,11253.234375,11286.234375,804770.0,3246112.0,7954.322265625,8010.5361328125,7940.2685546875,8038.6435546875,7346.3232421875,7265.1484375,7326.02978515625,7346.3232421875,19841940.0,10162.5712890625,16386939.0,10259.357421875,10307.75,10210.9638671875,10850.0,10550.0,7998700.0,10650.0,10850.0
2020-09-03,24607.10546875,24198.9296875,24023.998046875,24607.10546875,5601322.0,47940409.0,18270.166015625,17992.8203125,17923.484375,18443.5078125,4429078.0,57400.48046875,55542.4296875,57201.40625,55542.4296875,11616.2412109375,11352.236328125,11319.2353515625,11352.236328125,917298.0,14609733.0,8151.072265625,8375.9296875,8122.96484375,8375.9296875,7447.7919921875,7346.3232421875,7386.91064453125,7386.91064453125,12198182.0,10162.5712890625,12564908.0,10210.9638671875,10356.1435546875,10259.357421875,11000.0,10850.0,6816820.0,10875.0,11050.0
2020-09-04,24665.416015625,24082.30859375,24053.154296875,24548.794921875,4290534.0,11579226.0,17750.142578125,18027.48828125,17750.142578125,18304.833984375,3689570.0,57135.046875,56272.37890625,56338.73828125,56405.09765625,11352.236328125,11253.234375,11187.232421875,11220.2333984375,892662.0,6181165.0,8347.822265625,8347.822265625,8263.5009765625,8418.08984375,7346.3232421875,7244.85498046875,7244.85498046875,7326.02978515625,13252378.0,10065.7841796875,9641211.0,10162.5712890625,10259.357421875,10210.9638671875,10925.0,10850.0,6033820.0,10850.0,10950.0
2020-09-07,24607.10546875,24607.10546875,23674.134765625,23674.134765625,3852534.0,11568756.0,18096.82421875,17334.123046875,17334.123046875,18131.4921875,2178726.0,56471.45703125,55476.07421875,55476.07421875,56206.01953125,11352.236328125,11154.232421875,11154.232421875,11286.234375,721499.0,5337643.0,8432.1435546875,8207.2861328125,8207.2861328125,8432.1435546875,7366.6171875,7183.9736328125,7366.6171875,7183.9736328125,18858815.0,10065.7841796875,12537657.0,10210.9638671875,10259.357421875,10065.7841796875,10600.0,10600.0,25297880.0,10925.0,10975.0
2020-09-08,23907.376953125,23790.755859375,23353.42578125,23819.91015625,2163427.0,7940926.0,17507.46484375,17715.474609375,17195.451171875,17715.474609375,3085582.0,55675.1484375,54613.40625,54746.125,55476.07421875,11286.234375,11286.234375,10989.228515625,11154.232421875,618122.0,3483452.0,8207.2861328125,8263.5009765625,8038.6435546875,8347.822265625,7244.85498046875,7123.09228515625,7224.56103515625,7224.56103515625,8575584.0,9968.998046875,25362014.0,10065.7841796875,10114.177734375,9968.998046875,10750.0,10525.0,14792480.0,10675.0,10750.0
2020-09-09,23878.220703125,23440.890625,23382.580078125,23790.755859375,1379093.0,5584764.0,17403.458984375,17542.1328125,17368.791015625,17680.806640625,2259950.0,55210.63671875,54082.53515625,54547.046875,54414.328125,11253.234375,11088.23046875,11022.2294921875,11220.2333984375,5204361.0,3442146.0,8122.96484375,8179.17919921875,8094.85791015625,8291.607421875,7224.56103515625,7143.38623046875,7143.38623046875,7204.267578125,9153275.0,9823.818359375,10645053.0,9968.998046875,10114.177734375,10114.177734375,10600.0,10475.0,5524780.0,10550.0,10750.0
2020-09-10,23994.84375,23965.6875,23615.82421875,23615.82421875,1452237.0,3829945.0,17611.46875,17542.1328125,17542.1328125,17784.810546875,1069486.0,55276.99609375,54480.6875,54480.6875,55077.91796875,11220.2333984375,11088.23046875,11088.23046875,11088.23046875,1229110.0,1815939.0,8249.447265625,8235.3935546875,8179.17919921875,8291.607421875,7305.73583984375,7224.56103515625,7265.1484375,7224.56103515625,7709674.0,10114.177734375,6817623.0,10114.177734375,10259.357421875,10114.177734375,10725.0,10650.0,3049800.0,10650.0,10800.0
2020-09-11,23703.2890625,23615.82421875,23470.046875,23586.66796875,1326051.0,5008141.0,17438.12890625,17750.142578125,17438.12890625,17819.478515625,1003165.0,54812.484375,54281.61328125,54613.40625,54480.6875,11154.232421875,11022.2294921875,11022.2294921875,11088.23046875,152071.0,10604169.0,8432.1435546875,8530.5185546875,8404.0361328125,8685.107421875,7265.1484375,7163.68017578125,7224.56103515625,7244.85498046875,10424257.0,10017.3916015625,4856240.0,10114.177734375,10162.5712890625,10065.7841796875,10650.0,10550.0,2523880.0,10625.0,10725.0
2020-09-14,23790.755859375,23644.978515625,23586.66796875,23615.82421875,1597202.0,4071535.0,18027.48828125,17750.142578125,17715.474609375,18027.48828125,991094.0,55144.27734375,54878.84375,55077.91796875,54945.19921875,11286.234375,11286.234375,10923.2275390625,11121.2314453125,966115.0,5898247.0,8657.0009765625,8502.4111328125,8460.2509765625,8657.0009765625,7407.20458984375,7285.4423828125,7305.73583984375,7366.6171875,11285953.0,10065.7841796875,11170676.0,10065.7841796875,10307.75,10259.357421875,10750.0,10650.0,12247060.0,10650.0,10775.0
2020-09-15,24023.998046875,23732.4453125,23557.513671875,23761.599609375,1903269.0,4954244.0,17784.810546875,17611.46875,17611.46875,17854.146484375,1987628.0,55409.71484375,54746.125,54746.125,55077.91796875,11220.2333984375,11154.232421875,11121.2314453125,11220.2333984375,911950.0,6148255.0,8488.357421875,8404.0361328125,8404.0361328125,8530.5185546875,7407.20458984375,7326.02978515625,7366.6171875,7346.3232421875,13808066.0,10210.9638671875,9573411.0,10259.357421875,10356.1435546875,10307.75,10675.0,10675.0,27503760.0,10750.0,10775.0
2020-09-16,23849.06640625,23849.06640625,23586.66796875,23644.978515625,936877.0,5726392.0,17646.13671875,17472.796875,17438.12890625,17646.13671875,946413.0,55144.27734375,54414.328125,55011.55859375,54812.484375,11187.232421875,11187.232421875,11055.2294921875,11154.232421875,156238.0,4521943.0,8404.0361328125,8389.982421875,8347.822265625,8474.3046875,7366.6171875,7305.73583984375,7326.02978515625,7346.3232421875,6440364.0,10210.9638671875,4971182.0,10259.357421875,10307.75,10259.357421875,10700.0,10625.0,3689760.0,10675.0,10725.0
2020-09-17,23965.6875,23732.4453125,23499.201171875,23615.82421875,3513180.0,5763601.0,17542.1328125,17542.1328125,17507.46484375,17784.810546875,2351739.0,55077.91796875,54414.328125,54746.125,54746.125,11220.2333984375,11220.2333984375,11022.2294921875,11088.23046875,866269.0,5299252.0,8389.982421875,8319.71484375,8319.71484375,8418.08984375,7488.37939453125,7326.02978515625,7326.02978515625,7346.3232421875,18258215.0,10210.9638671875,26289150.0,10307.75,10549.716796875,10404.537109375,10650.0,10625.0,17308060.0,10700.0,10800.0
2020-09-18,23907.376953125,23674.134765625,23615.82421875,23907.376953125,3004576.0,6609837.0,17680.806640625,17888.814453125,17611.46875,17923.484375,1790866.0,55077.91796875,54679.765625,55011.55859375,54679.765625,11220.2333984375,11220.2333984375,11055.2294921875,11088.23046875,1399863.0,3585171.0,8319.71484375,8361.8759765625,8319.71484375,8404.0361328125,7630.43505859375,7366.6171875,7386.91064453125,7610.1416015625,29426649.0,10356.1435546875,6779236.0,10404.537109375,10501.3232421875,10501.3232421875,10900.0,10675.0,39528240.0,10700.0,10900.0
2020-09-21,24198.9296875,24023.998046875,23732.4453125,23790.755859375,2616758.0,7316031.0,18027.48828125,17854.146484375,17750.142578125,18131.4921875,2518665.0,55476.07421875,55077.91796875,55077.91796875,55144.27734375,11253.234375,11253.234375,11088.23046875,11187.232421875,961858.0,7330554.0,8474.3046875,8628.8935546875,8474.3046875,8685.107421875,7813.07861328125,7650.72900390625,7711.6103515625,7731.90380859375,28619772.0,10452.9296875,14970898.0,10549.716796875,10791.6826171875,10646.5029296875,11150.0,11000.0,23211780.0,11000.0,11150.0
2020-09-22,23849.06640625,23732.4453125,23586.66796875,23732.4453125,1990593.0,6113822.0,17750.142578125,17888.814453125,17680.806640625,17923.484375,2632590.0,56006.9453125,54945.19921875,55741.5078125,55077.91796875,11253.234375,11253.234375,11154.232421875,11253.234375,784680.0,6588178.0,8628.8935546875,8685.107421875,8516.46484375,8685.107421875,7813.07861328125,7711.6103515625,7731.90380859375,7792.78515625,24563784.0,10501.3232421875,18429466.0,10646.5029296875,10791.6826171875,10791.6826171875,11175.0,11025.0,7339680.0,11100.0,11225.0
2020-09-23,24432.173828125,23790.755859375,23790.755859375,24140.619140625,3611482.0,9256625.0,17992.8203125,18200.830078125,17958.15234375,18443.5078125,2102489.0,56736.890625,55874.2265625,56670.53125,55874.2265625,11352.236328125,11286.234375,11187.232421875,11253.234375,7195683.0,3763026.0,8713.21484375,8727.2685546875,8671.0546875,8783.482421875,7873.9599609375,7752.19775390625,7833.37255859375,7792.78515625,24689121.0,10791.6826171875,13455250.0,10791.6826171875,11033.6484375,10888.46875,11150.0,11125.0,12572900.0,11175.0,11250.0
2020-09-24,24228.0859375,24023.998046875,23790.755859375,23849.06640625,2613207.0,5301103.0,18166.162109375,18027.48828125,17923.484375,18235.498046875,2454423.0,57201.40625,55807.8671875,57135.046875,55807.8671875,11319.2353515625,11319.2353515625,11220.2333984375,11253.234375,1238215.0,3114292.0,8713.21484375,8727.2685546875,8685.107421875,8741.322265625,7975.42822265625,7792.78515625,7853.666015625,7955.134765625,36734973.0,10646.5029296875,11571428.0,10840.0751953125,10936.8623046875,10743.2890625,11225.0,11050.0,20364160.0,11125.0,11225.0
2020-09-25,23965.6875,23907.376953125,23644.978515625,23790.755859375,2289047.0,6678978.0,18096.82421875,18166.162109375,17819.478515625,18166.162109375,1668606.0,57201.40625,56736.890625,57068.6875,57135.046875,11352.236328125,11286.234375,11253.234375,11352.236328125,12596494.0,5192448.0,8727.2685546875,8755.3759765625,8628.8935546875,8755.3759765625,8016.015625,7853.666015625,7995.72216796875,7955.134765625,16100796.0,10598.109375,13581547.0,10743.2890625,10840.0751953125,10743.2890625,11200.0,11125.0,21845040.0,11225.0,11250.0
2020-09-28,24315.55078125,23936.53125,23790.755859375,24082.30859375,3347584.0,22664716.0,18304.833984375,18824.857421875,18304.833984375,19032.8671875,1890867.0,57201.40625,56670.53125,57068.6875,56935.96875,11451.23828125,11352.236328125,11220.2333984375,11253.234375,7296474.0,3884738.0,8909.96484375,8839.697265625,8769.4296875,8909.96484375,8158.07177734375,7975.42822265625,8016.015625,8117.484375,23444055.0,10743.2890625,16960523.0,10743.2890625,11033.6484375,10936.8623046875,11425.0,11125.0,42762480.0,11175.0,11500.0
2020-09-29,24461.328125,24198.9296875,23674.134765625,23703.2890625,3467665.0,8715886.0,18998.19921875,18443.5078125,18443.5078125,18998.19921875,2681009.0,57135.046875,55608.7890625,56139.66015625,57068.6875,11352.236328125,11220.2333984375,11187.232421875,11352.236328125,247115.0,7351934.0,8853.7509765625,8783.482421875,8783.482421875,8994.2861328125,8137.77783203125,7975.42822265625,8117.484375,7975.42822265625,21181705.0,10791.6826171875,12239452.0,10985.2548828125,11033.6484375,10840.0751953125,11275.0,11275.0,18946040.0,11450.0,11500.0
2020-09-30,23849.06640625,23732.4453125,23615.82421875,23790.755859375,1600990.0,6871820.0,18443.5078125,18408.83984375,18200.830078125,18547.51171875,1317757.0,56405.09765625,55608.7890625,55807.8671875,56405.09765625,11253.234375,11220.2333984375,11121.2314453125,11154.232421875,164556.0,9242238.0,8825.6435546875,8797.5361328125,8741.322265625,8839.697265625,8036.3095703125,7934.8408203125,7975.42822265625,8016.015625,14540709.0,10743.2890625,7603177.0,10840.0751953125,10888.46875,10888.46875,11300.0,11150.0,5215960.0,11275.0,11300.0
2020-10-01,23994.84375,23790.755859375,23790.755859375,23878.220703125,1985620.0,7775284.0,18616.84765625,18443.5078125,18408.83984375,18720.853515625,553097.0,56471.45703125,55874.2265625,56272.37890625,56471.45703125,11253.234375,11220.2333984375,11121.2314453125,11187.232421875,9302185.0,7935153.0,9025.2041015625,9061.7431640625,9006.9345703125,9171.361328125,8117.484375,7995.72216796875,8076.89697265625,8056.60302734375,19627628.0,10743.2890625,13452932.0,10791.6826171875,11033.6484375,10888.46875,11400.0,11300.0,7791800.0,11325.0,11450.0
2020-10-02,24169.775390625,23907.376953125,22449.609375,23703.2890625,3016582.0,19232050.0,18790.189453125,18686.185546875,18235.498046875,18998.19921875,1342455.0,56405.09765625,53087.15234375,55741.5078125,56272.37890625,11352.236328125,11220.2333984375,11121.2314453125,11220.2333984375,346279.0,5302974.0,9134.822265625,9025.2041015625,8842.5078125,9153.091796875,8117.484375,7975.42822265625,8076.89697265625,8056.60302734375,32369677.0,10840.0751953125,48598794.0,10840.0751953125,11372.400390625,11130.4345703125,11275.0,11175.0,8806960.0,11450.0,11500.0
2020-10-05,23907.376953125,23907.376953125,23440.890625,23557.513671875,2688905.0,8565777.0,19067.53515625,19067.53515625,18894.1953125,19171.541015625,1318201.0,56405.09765625,55343.35546875,55409.71484375,56073.3046875,11550.240234375,11451.23828125,11121.2314453125,11352.236328125,9055053.0,2745534.0,9098.283203125,9061.7431640625,9025.2041015625,9134.822265625,8308.2451171875,8168.21875,8168.21875,8261.5693359375,29458059.0,11082.0419921875,26953211.0,11130.4345703125,11420.7939453125,11420.7939453125,11275.0,11125.0,12761180.0,11275.0,11375.0
2020-10-06,23790.755859375,23644.978515625,23499.201171875,23586.66796875,2585785.0,8954995.0,19136.873046875,18859.525390625,18859.525390625,19171.541015625,5460016.0,56006.9453125,55210.63671875,55675.1484375,55608.7890625,11781.2451171875,11583.2412109375,11418.2373046875,11550.240234375,1275579.0,4363111.0,9080.013671875,9025.2041015625,9006.9345703125,9134.822265625,8378.2587890625,8261.5693359375,8378.2587890625,8331.5830078125,21157139.0,11420.7939453125,22694738.0,11420.7939453125,11711.1533203125,11614.3671875,11200.0,11100.0,13701460.0,11350.0,11375.0
2020-10-07,23849.06640625,23557.513671875,23499.201171875,23586.66796875,2019731.0,12188054.0,18790.189453125,18720.853515625,18720.853515625,19240.876953125,1489278.0,56537.81640625,55144.27734375,56405.09765625,55476.07421875,11583.2412109375,11517.2392578125,11385.236328125,11517.2392578125,475261.0,3799442.0,8952.1259765625,9025.2041015625,8933.8564453125,9061.7431640625,8308.2451171875,8214.89453125,8284.9072265625,8214.89453125,19997818.0,11275.6142578125,36628207.0,11614.3671875,11662.759765625,11324.0078125,10900.0,10900.0,24318420.0,11150.0,11175.0
2020-10-08,23703.2890625,23674.134765625,23207.6484375,23557.513671875,3247071.0,9395239.0,18859.525390625,18824.857421875,18582.1796875,18998.19921875,922467.0,56736.890625,55608.7890625,56272.37890625,56736.890625,11484.2392578125,11319.2353515625,11253.234375,11484.2392578125,946464.0,4122352.0,8988.6650390625,8952.1259765625,8879.046875,9043.4736328125,8354.9208984375,8214.89453125,8354.9208984375,8238.2314453125,17313603.0,11130.4345703125,29140603.0,11227.220703125,11469.1875,11227.220703125,10675.0,10675.0,32797800.0,10950.0,11000.0
2020-10-09,23615.82421875,23499.201171875,23382.580078125,23528.357421875,1456559.0,14586300.0,18859.525390625,19171.541015625,18859.525390625,19275.544921875,551847.0,56405.09765625,56073.3046875,56272.37890625,56073.3046875,11352.236328125,11319.2353515625,11187.232421875,11352.236328125,2335890.0,3871254.0,9006.9345703125,8952.1259765625,8952.1259765625,9006.9345703125,8261.5693359375,8191.55615234375,8238.2314453125,8191.55615234375,9197941.0,11178.828125,100610963.0,11227.220703125,11517.580078125,11372.400390625,10675.0,10650.0,36045780.0,10750.0,10975.0
2020-10-12,24461.328125,24257.240234375,23732.4453125,23878.220703125,6059866.0,31624529.0,20488.93359375,20176.919921875,19934.2421875,20488.93359375,2372867.0,57732.27734375,56272.37890625,57002.328125,57068.6875,11451.23828125,11352.236328125,11286.234375,11352.236328125,3661529.0,3700152.0,8988.6650390625,8897.31640625,8879.046875,9025.2041015625,8284.9072265625,8144.880859375,8238.2314453125,8191.55615234375,11629599.0,11275.6142578125,30006159.0,11469.1875,11517.580078125,11275.6142578125,10600.0,10600.0,31395460.0,10850.0,10925.0
2020-10-13,24403.017578125,23907.376953125,23674.134765625,24053.154296875,3396872.0,15945845.0,20107.583984375,21182.298828125,19934.2421875,21494.3125,2092453.0,57665.91796875,56736.890625,57400.48046875,57068.6875,11484.2392578125,11484.2392578125,11286.234375,11286.234375,6473955.0,3870735.0,8897.31640625,8769.4296875,8769.4296875,8915.5859375,8214.89453125,8098.20556640625,8214.89453125,8168.21875,9078497.0,11178.828125,12718928.0,11324.0078125,11324.0078125,11324.0078125,10700.0,10600.0,30390400.0,10625.0,10825.0
2020-10-14,25044.435546875,24373.861328125,24198.9296875,25015.279296875,11697770.0,12084141.0,21286.302734375,20800.947265625,20800.947265625,21390.30859375,1817960.0,59059.453125,57533.19921875,58528.58203125,57599.55859375,11616.2412109375,11484.2392578125,11451.23828125,11550.240234375,11945295.0,3623330.0,8769.4296875,8860.77734375,8732.8896484375,8915.5859375,8284.9072265625,8121.54296875,8121.54296875,8238.2314453125,10548606.0,11324.0078125,42061097.0,11372.400390625,11662.759765625,11614.3671875,11425.0,10800.0,149965840.0,10800.0,11425.0
2020-10-15,25335.98828125,25335.98828125,24607.10546875,24636.259765625,5072483.0,18903709.0,20939.62109375,20835.6171875,20800.947265625,21147.630859375,2147020.0,58794.01953125,57599.55859375,58794.01953125,58528.58203125,11616.2412109375,11616.2412109375,11385.236328125,11583.2412109375,763953.0,3621278.0,8915.5859375,8988.6650390625,8842.5078125,8988.6650390625,8261.5693359375,8191.55615234375,8261.5693359375,8214.89453125,17056935.0,11565.9736328125,33832606.0,11614.3671875,12001.5126953125,11856.3330078125,11425.0,11400.0,54560100.0,11725.0,11900.0
2020-10-16,25190.2109375,24636.259765625,24373.861328125,24607.10546875,4135862.0,18965120.0,21147.630859375,21598.318359375,20939.62109375,21806.328125,1089302.0,58794.01953125,58064.0703125,58528.58203125,58727.66015625,11616.2412109375,11451.23828125,11286.234375,11616.2412109375,2050381.0,12331654.0,8988.6650390625,9061.7431640625,8915.5859375,9134.822265625,8354.9208984375,8261.5693359375,8284.9072265625,8331.5830078125,20289726.0,11711.1533203125,18017603.0,11856.3330078125,12098.298828125,11953.119140625,11325.0,11300.0,73662780.0,11450.0,11650.0
2020-10-19,24752.880859375,24752.880859375,24315.55078125,24432.173828125,4613647.0,19266448.0,22257.013671875,22291.68359375,22118.341796875,22499.69140625,1771050.0,58594.94140625,58064.0703125,58064.0703125,58395.8671875,11616.2412109375,11352.236328125,11286.234375,11418.2373046875,184601.0,3718598.0,9098.283203125,9043.4736328125,8988.6650390625,9098.283203125,8564.9609375,8401.5966796875,8401.5966796875,8518.28515625,23223765.0,12049.9052734375,29612818.0,12098.298828125,12437.05078125,12243.478515625,11500.0,11425.0,69512280.0,11475.0,11675.0
2020-10-20,24782.037109375,24198.9296875,24198.9296875,24490.484375,3298519.0,14369776.0,22083.673828125,22257.013671875,21979.66796875,22395.6875,1621152.0,58263.1484375,57665.91796875,58196.7890625,57732.27734375,11616.2412109375,11550.240234375,11352.236328125,11352.236328125,855360.0,14016883.0,9025.2041015625,9244.4404296875,9025.2041015625,9354.0576171875,8751.6630859375,8518.28515625,8541.623046875,8728.3251953125,27636249.0,12098.298828125,23521880.0,12291.87109375,12388.658203125,12243.478515625,11950.0,11500.0,71554040.0,11500.0,12075.0
2020-10-21,25365.14453125,24723.7265625,24577.94921875,24694.5703125,5179050.0,13390423.0,22326.3515625,21528.98046875,21528.98046875,22499.69140625,2218313.0,58794.01953125,57002.328125,57201.40625,58263.1484375,11517.2392578125,11385.236328125,11385.236328125,11451.23828125,533185.0,6810337.0,9354.0576171875,9244.4404296875,9226.169921875,9427.13671875,8891.689453125,8658.3115234375,8821.67578125,8658.3115234375,22496663.0,12195.0849609375,18351518.0,12291.87109375,12388.658203125,12195.0849609375,11875.0,11850.0,65092140.0,12100.0,12200.0
2020-10-22,25044.435546875,24665.416015625,24432.173828125,25044.435546875,2972044.0,13594370.0,21494.3125,22187.677734375,21355.640625,22187.677734375,1990100.0,57466.83984375,56471.45703125,57466.83984375,57135.046875,11550.240234375,11550.240234375,11352.236328125,11385.236328125,25604345.0,10680416.0,9244.4404296875,9226.169921875,9134.822265625,9299.2490234375,8775.0009765625,8588.298828125,8704.9873046875,8775.0009765625,15546105.0,12098.298828125,19522026.0,12243.478515625,12582.23046875,12388.658203125,11975.0,11750.0,48983980.0,11850.0,12000.0
2020-10-23,25306.833984375,25306.833984375,24956.96875,24956.96875,3327006.0,9571481.0,22326.3515625,22049.005859375,21910.33203125,22361.01953125,1067391.0,58064.0703125,57533.19921875,58064.0703125,57665.91796875,11583.2412109375,11550.240234375,11418.2373046875,11583.2412109375,2351238.0,11344539.0,9244.4404296875,9299.2490234375,9171.361328125,9299.2490234375,8868.3515625,8704.9873046875,8868.3515625,8798.337890625,14516643.0,12340.2646484375,16591143.0,12485.4443359375,12533.837890625,12388.658203125,12000.0,11925.0,56970000.0,12050.0,12100.0
2020-10-26,25073.58984375,24782.037109375,23907.376953125,23907.376953125,5795696.0,12842630.0,22118.341796875,21147.630859375,21147.630859375,22118.341796875,1543921.0,58263.1484375,57068.6875,57068.6875,58064.0703125,11616.2412109375,11418.2373046875,11418.2373046875,11550.240234375,661758.0,5220734.0,9244.4404296875,9134.822265625,9134.822265625,9299.2490234375,8798.337890625,8588.298828125,8775.0009765625,8588.298828125,19853821.0,12001.5126953125,24374831.0,12388.658203125,12485.4443359375,12001.5126953125,11675.0,11675.0,49415340.0,12200.0,12475.0
2020-10-27,24198.9296875,23907.376953125,23732.4453125,23732.4453125,4520543.0,24571562.0,21147.630859375,21320.97265625,20974.2890625,21563.650390625,1762113.0,57931.3515625,56736.890625,57068.6875,57068.6875,11484.2392578125,11418.2373046875,11286.234375,11319.2353515625,12822247.0,5959446.0,9134.822265625,8970.3955078125,8970.3955078125,9134.822265625,8588.298828125,8354.9208984375,8588.298828125,8354.9208984375,21122558.0,11807.939453125,24286243.0,11953.119140625,12049.9052734375,11807.939453125,11650.0,11650.0,62390660.0,11900.0,11975.0
2020-10-28,23732.4453125,23615.82421875,22916.095703125,22916.095703125,4972501.0,11445890.0,21147.630859375,20731.611328125,20731.611328125,21459.64453125,1350729.0,57400.48046875,55409.71484375,55874.2265625,57068.6875,11484.2392578125,11418.2373046875,11220.2333984375,11253.234375,598290.0,9100365.0,8952.1259765625,8404.0361328125,8404.0361328125,8952.1259765625,8378.2587890625,8168.21875,8284.9072265625,8191.55615234375,17284918.0,11469.1875,30845305.0,11807.939453125,11856.3330078125,11517.580078125,11200.0,11200.0,77867860.0,11650.0,11725.0
